date;air_district1;avg_temp;rain_amount;sunshine_hours;wind_speed;snowfall
29.04.2016;Hokkaidō;4.8;17;0;5.3;0
30.04.2016;Hokkaidō;4.3;3;0.8;7.1;0
1.05.2016;Hokkaidō;6.3;0;9.6;3;0
2.05.2016;Hokkaidō;9.9;0;10;3.5;0
3.05.2016;Hokkaidō;16.4;0;9.4;7;0
4.05.2016;Hokkaidō;13.6;3;1.7;5.6;0
5.05.2016;Hokkaidō;12;0;1.3;3.4;0
6.05.2016;Hokkaidō;11.5;1;1.3;2.8;0
7.05.2016;Hokkaidō;12.5;1.5;2.6;5.7;0
8.05.2016;Hokkaidō;15.2;0;10.9;6.8;0
9.05.2016;Hokkaidō;14.1;0;3.7;1.8;0
10.05.2016;Hokkaidō;15.8;0.5;1;2.9;0
11.05.2016;Hokkaidō;11.4;10.5;0;2.4;0
12.05.2016;Hokkaidō;10.4;2;3.1;4.7;0
13.05.2016;Hokkaidō;15.6;0;11.8;4.5;0
14.05.2016;Hokkaidō;14.5;0;12.9;2.8;0
15.05.2016;Hokkaidō;14.7;0;6.9;7.4;0
16.05.2016;Hokkaidō;12.6;1;0.2;12.5;0
17.05.2016;Hokkaidō;16.5;0.5;10.6;3.7;0
18.05.2016;Hokkaidō;16;0;12.6;2.5;0
19.05.2016;Hokkaidō;17.6;0;12.4;3.4;0
20.05.2016;Hokkaidō;19.1;0;12.9;1.4;0
21.05.2016;Hokkaidō;19.9;0;13.3;1.8;0
22.05.2016;Hokkaidō;18.6;0;13.6;2.5;0
23.05.2016;Hokkaidō;17.2;0;9.1;2.7;0
24.05.2016;Hokkaidō;16.9;0;3.8;5.9;0
25.05.2016;Hokkaidō;16.9;0;5.3;7.4;0
26.05.2016;Hokkaidō;19.8;0;0.2;3.6;0
27.05.2016;Hokkaidō;17.3;0;9.8;3.9;0
28.05.2016;Hokkaidō;15.5;3;11;3.2;0
29.05.2016;Hokkaidō;14.2;0;13.4;3;0
30.05.2016;Hokkaidō;16.2;0;10.5;6;0
31.05.2016;Hokkaidō;15.1;17.5;4.6;5;0
1.06.2016;Hokkaidō;11.7;10.5;1.7;4.8;0
2.06.2016;Hokkaidō;10.8;0;3.2;6.8;0
3.06.2016;Hokkaidō;11.3;1.5;0.3;1.8;0
4.06.2016;Hokkaidō;13.4;3;0.5;3.3;0
5.06.2016;Hokkaidō;12.2;0;11.3;5.6;0
6.06.2016;Hokkaidō;14.7;0;8.7;2;0
7.06.2016;Hokkaidō;18.6;0;11.1;2;0
8.06.2016;Hokkaidō;17.2;0.5;0.1;2.9;0
9.06.2016;Hokkaidō;16.6;5.5;1;2;0
10.06.2016;Hokkaidō;14.8;0;3.3;5.6;0
11.06.2016;Hokkaidō;15.2;0;8.8;3.6;0
12.06.2016;Hokkaidō;16.1;0;8.2;8.1;0
13.06.2016;Hokkaidō;16.5;12.5;0;8.6;0
14.06.2016;Hokkaidō;15.9;1.5;0.6;6.1;0
15.06.2016;Hokkaidō;16.8;0;10.1;6.3;0
16.06.2016;Hokkaidō;15.2;8.5;0.7;6.4;0
17.06.2016;Hokkaidō;16.1;26;0.3;4;0
18.06.2016;Hokkaidō;14;2.5;0.4;4.3;0
19.06.2016;Hokkaidō;16.9;0;8.2;4;0
20.06.2016;Hokkaidō;17.7;15;0.1;5.3;0
21.06.2016;Hokkaidō;20.3;0;9.9;3.7;0
22.06.2016;Hokkaidō;19.8;0;8.6;2.6;0
23.06.2016;Hokkaidō;19.1;0;6.3;3.7;0
24.06.2016;Hokkaidō;17.9;0;3.1;4.9;0
25.06.2016;Hokkaidō;15.8;21;1.5;7;0
26.06.2016;Hokkaidō;15.8;4.5;2;4.9;0
27.06.2016;Hokkaidō;16.5;0;8.5;3.4;0
28.06.2016;Hokkaidō;19.5;0;12.3;2;0
29.06.2016;Hokkaidō;21.1;0;13.1;2;0
30.06.2016;Hokkaidō;21.6;0;13.8;3.8;0
1.07.2016;Hokkaidō;22.1;0;11.7;2.4;0
2.07.2016;Hokkaidō;20.4;26;0;6;0
3.07.2016;Hokkaidō;21.2;0;5.3;4.3;0
4.07.2016;Hokkaidō;16.5;0;7.2;6.1;0
5.07.2016;Hokkaidō;17.7;0;10;3.1;0
6.07.2016;Hokkaidō;16.8;0;7.8;5.4;0
7.07.2016;Hokkaidō;18.6;0;13.1;2.3;0
8.07.2016;Hokkaidō;19.5;0;12.1;3.1;0
9.07.2016;Hokkaidō;20.9;0.5;6.5;2.3;0
10.07.2016;Hokkaidō;18.4;10.5;0;3.3;0
11.07.2016;Hokkaidō;17.8;0;7.7;5.2;0
12.07.2016;Hokkaidō;19.6;0;12.6;3.1;0
13.07.2016;Hokkaidō;21.8;0;10.1;3.5;0
14.07.2016;Hokkaidō;21.2;0;6.9;4.7;0
15.07.2016;Hokkaidō;21.6;0;8.7;2.3;0
16.07.2016;Hokkaidō;21.9;0;9.1;2;0
17.07.2016;Hokkaidō;20.1;0;0.4;4.6;0
18.07.2016;Hokkaidō;22;1.5;1.6;2.9;0
19.07.2016;Hokkaidō;19.9;25;0.1;2.1;0
20.07.2016;Hokkaidō;20.8;1.5;7.7;2.2;0
21.07.2016;Hokkaidō;21.2;0;7.3;2.2;0
22.07.2016;Hokkaidō;20.7;0;8.7;2.9;0
23.07.2016;Hokkaidō;20.7;0;12.9;4.3;0
24.07.2016;Hokkaidō;20.6;0;13.5;5.1;0
25.07.2016;Hokkaidō;21.1;0;12.3;4.5;0
26.07.2016;Hokkaidō;22.1;0;10.1;5.4;0
27.07.2016;Hokkaidō;20.6;25;0;7.8;0
28.07.2016;Hokkaidō;22.8;12.5;0.3;4;0
29.07.2016;Hokkaidō;23.2;16;0;4;0
30.07.2016;Hokkaidō;24.6;0;1.9;5;0
31.07.2016;Hokkaidō;25.4;0;5.5;3.8;0
1.08.2016;Hokkaidō;26.5;0;5.9;4.3;0
2.08.2016;Hokkaidō;25.1;12;9.2;2.8;0
3.08.2016;Hokkaidō;25;0;3.3;2;0
4.08.2016;Hokkaidō;24.9;0;7.2;1.9;0
5.08.2016;Hokkaidō;23.5;0;7.5;3;0
6.08.2016;Hokkaidō;23.2;0;12.7;2.3;0
7.08.2016;Hokkaidō;25.9;0;13.3;4.3;0
8.08.2016;Hokkaidō;26.5;0;11;5.3;0
9.08.2016;Hokkaidō;23;16.5;8.2;6.4;0
10.08.2016;Hokkaidō;22.3;0;10.9;4.7;0
11.08.2016;Hokkaidō;23.4;0;11.1;2.1;0
12.08.2016;Hokkaidō;24.1;0;10;2.3;0
13.08.2016;Hokkaidō;24.2;0;12.9;4.6;0
14.08.2016;Hokkaidō;24.4;0;12.9;5.1;0
15.08.2016;Hokkaidō;24.8;1;4.3;3.7;0
16.08.2016;Hokkaidō;24.2;36.5;1.4;4;0
17.08.2016;Hokkaidō;22.2;89.5;0;3.3;0
18.08.2016;Hokkaidō;24.5;0;6.8;2.3;0
19.08.2016;Hokkaidō;24.3;0;0.2;2.5;0
20.08.2016;Hokkaidō;23.4;51;0.2;2.1;0
21.08.2016;Hokkaidō;24.7;5;4.6;2.6;0
22.08.2016;Hokkaidō;23.9;16.5;0;2;0
23.08.2016;Hokkaidō;22.7;36.5;3.7;1.9;0
24.08.2016;Hokkaidō;23.1;0;10.9;1.8;0
25.08.2016;Hokkaidō;23.7;0;11.9;5.2;0
26.08.2016;Hokkaidō;20.5;2.5;0.1;3.5;0
27.08.2016;Hokkaidō;20.3;0;12.5;2.9;0
28.08.2016;Hokkaidō;20.5;0;10.3;2.3;0
29.08.2016;Hokkaidō;25.8;0;11.6;2.8;0
30.08.2016;Hokkaidō;27.1;8.5;5.4;4.4;0
31.08.2016;Hokkaidō;24.1;3.5;5.3;6;0
1.09.2016;Hokkaidō;25.8;0;9;3.6;0
2.09.2016;Hokkaidō;24.2;0;4;2;0
3.09.2016;Hokkaidō;23.5;0;5.1;4.4;0
4.09.2016;Hokkaidō;22.8;0;4.1;4.5;0
5.09.2016;Hokkaidō;23.7;0;8.8;4.7;0
6.09.2016;Hokkaidō;23.3;15;0;3;0
7.09.2016;Hokkaidō;22.6;0;5.2;2.7;0
8.09.2016;Hokkaidō;18.5;18.5;0.4;2.7;0
9.09.2016;Hokkaidō;17.9;21.5;0;2.1;0
10.09.2016;Hokkaidō;18.6;12;1.3;3;0
11.09.2016;Hokkaidō;18.3;3.5;8.2;3.3;0
12.09.2016;Hokkaidō;18.2;0;8.4;2.1;0
13.09.2016;Hokkaidō;18.9;0;1.3;4.3;0
14.09.2016;Hokkaidō;19.3;0;3.2;3.9;0
15.09.2016;Hokkaidō;19.8;0.5;5.4;1.9;0
16.09.2016;Hokkaidō;21;0;8.6;2.9;0
17.09.2016;Hokkaidō;18.1;22.5;3.6;3.7;0
18.09.2016;Hokkaidō;15.3;0.5;0.2;2;0
19.09.2016;Hokkaidō;14.9;2.5;4.9;2;0
20.09.2016;Hokkaidō;16.1;0;7.7;1.7;0
21.09.2016;Hokkaidō;16.3;0;11.4;2;0
22.09.2016;Hokkaidō;16.4;0;3.1;4.3;0
23.09.2016;Hokkaidō;16.3;8;0;2.4;0
24.09.2016;Hokkaidō;18.6;0;7.5;1.8;0
25.09.2016;Hokkaidō;20.9;0;10;3.3;0
26.09.2016;Hokkaidō;20.3;0;10.8;2.3;0
27.09.2016;Hokkaidō;19.9;0;6.8;3.4;0
28.09.2016;Hokkaidō;19;2.5;0.9;3.3;0
29.09.2016;Hokkaidō;16.1;0;4.9;3.4;0
30.09.2016;Hokkaidō;16.6;0;10.2;2.3;0
1.10.2016;Hokkaidō;17.6;0;10.4;1.9;0
2.10.2016;Hokkaidō;18.4;0;8.9;1.8;0
3.10.2016;Hokkaidō;18.1;3;0;3.3;0
4.10.2016;Hokkaidō;15.5;0;7.3;6.5;0
5.10.2016;Hokkaidō;13.3;5;6.3;3.1;0
6.10.2016;Hokkaidō;12.7;5.5;5.1;5.6;0
7.10.2016;Hokkaidō;10.9;0;3.5;5;0
8.10.2016;Hokkaidō;13.3;0;0.1;3.6;0
9.10.2016;Hokkaidō;12.9;0;5.9;5.1;0
10.10.2016;Hokkaidō;9.1;0;1;2.8;0
11.10.2016;Hokkaidō;11.3;3;4.6;2.8;0
12.10.2016;Hokkaidō;10.2;0;3.7;3.9;0
13.10.2016;Hokkaidō;10.7;0;6.1;2.4;0
14.10.2016;Hokkaidō;10.6;0;10.3;4;0
15.10.2016;Hokkaidō;11.3;0;9.8;1.8;0
16.10.2016;Hokkaidō;15.2;0;8.6;1.7;0
17.10.2016;Hokkaidō;16.1;0;0.1;3.5;0
18.10.2016;Hokkaidō;12.6;0;8.5;3.8;0
19.10.2016;Hokkaidō;11.5;0;10;1.7;0
20.10.2016;Hokkaidō;7.8;42;0.7;6.5;4
21.10.2016;Hokkaidō;5.4;1;0.6;5.8;0
22.10.2016;Hokkaidō;7.3;3.5;0;2;0
23.10.2016;Hokkaidō;6.5;1;4.2;4.6;0
24.10.2016;Hokkaidō;6.5;0;4.2;6.7;0
25.10.2016;Hokkaidō;8.4;0;6;3.1;0
26.10.2016;Hokkaidō;10.5;5;5.6;4.7;0
27.10.2016;Hokkaidō;6.6;0;4.6;4.5;0
28.10.2016;Hokkaidō;8.2;0;2.5;2.9;0
29.10.2016;Hokkaidō;4.3;5;6.1;6.9;0
30.10.2016;Hokkaidō;3;0;0;2.9;0
31.10.2016;Hokkaidō;4.3;4;0.3;4.2;0
1.11.2016;Hokkaidō;2.7;0;0;3.3;0
2.11.2016;Hokkaidō;2.9;0;2.7;2.1;0
3.11.2016;Hokkaidō;2.4;8;0;1.7;0
4.11.2016;Hokkaidō;2.8;0.5;0.3;3.6;0
5.11.2016;Hokkaidō;1.8;33;0;3.3;2
6.11.2016;Hokkaidō;0.9;30;2.7;5.6;23
7.11.2016;Hokkaidō;1.8;0;4.9;2.9;0
8.11.2016;Hokkaidō;5.5;3.5;0.1;4.9;0
9.11.2016;Hokkaidō;-0.1;1;1.4;4.2;1
10.11.2016;Hokkaidō;0.5;0.5;4.1;4;1
11.11.2016;Hokkaidō;1.7;5;7.5;2.6;0
12.11.2016;Hokkaidō;5;4;6.8;2;0
13.11.2016;Hokkaidō;6.9;4.5;1.2;4;0
14.11.2016;Hokkaidō;6.7;0;7.4;4.4;0
15.11.2016;Hokkaidō;5.8;6;0.5;4.7;0
16.11.2016;Hokkaidō;0.7;0.5;1.8;4.6;0
17.11.2016;Hokkaidō;0.5;0;4;2.7;0
18.11.2016;Hokkaidō;5.1;1.5;2.7;3.4;0
19.11.2016;Hokkaidō;9.4;0;4.1;2.5;0
20.11.2016;Hokkaidō;6.2;1;1.9;4.7;0
21.11.2016;Hokkaidō;1;1;3.7;3.2;0
22.11.2016;Hokkaidō;0.1;2.5;0;3.3;1
23.11.2016;Hokkaidō;-5.2;0;2.5;5.5;0
24.11.2016;Hokkaidō;-3.5;0;5.2;2.1;0
25.11.2016;Hokkaidō;-2;0;5.6;2.7;0
26.11.2016;Hokkaidō;0.6;0;4.6;3.3;0
27.11.2016;Hokkaidō;3.6;1.5;1.1;3.5;0
28.11.2016;Hokkaidō;1.8;8;6.1;4.4;1
29.11.2016;Hokkaidō;-0.8;3;3.2;4.3;9
30.11.2016;Hokkaidō;-0.5;0.5;3.5;3.3;1
1.12.2016;Hokkaidō;5.8;2;1.8;5.1;0
2.12.2016;Hokkaidō;1.1;4.5;0;4.6;5
3.12.2016;Hokkaidō;3.6;0;8.3;3.1;0
4.12.2016;Hokkaidō;7.1;0;1.6;4;0
5.12.2016;Hokkaidō;6.3;0;0.5;3.4;0
6.12.2016;Hokkaidō;-2.1;18.5;0;5.4;15
7.12.2016;Hokkaidō;-5;0;7.1;3.7;0
8.12.2016;Hokkaidō;-2.5;0;1.7;1.5;0
9.12.2016;Hokkaidō;-0.3;10;0;1.9;13
10.12.2016;Hokkaidō;-2.6;46;0;0;44
11.12.2016;Hokkaidō;-4.6;12;1.4;5.5;7
12.12.2016;Hokkaidō;-4.1;3.5;4.7;1.9;7
13.12.2016;Hokkaidō;0.2;1.5;2.5;3.4;1
14.12.2016;Hokkaidō;-2;2;2.1;1.5;6
15.12.2016;Hokkaidō;-4.5;7;5.5;2.2;11
16.12.2016;Hokkaidō;-5.3;5;4.2;1.7;7
17.12.2016;Hokkaidō;-3.6;0;2.1;3.4;0
18.12.2016;Hokkaidō;1;0;3.9;2.8;0
19.12.2016;Hokkaidō;1;0;8.1;2.4;0
20.12.2016;Hokkaidō;-0.1;0;0.3;2.4;0
21.12.2016;Hokkaidō;2.7;0;0.8;3.1;0
22.12.2016;Hokkaidō;0.3;40.5;0;1.6;34
23.12.2016;Hokkaidō;-1.4;38.5;0;3.1;27
24.12.2016;Hokkaidō;-4.4;0.5;6.4;2.8;0
25.12.2016;Hokkaidō;-2.3;0;7.1;2.7;0
26.12.2016;Hokkaidō;1.3;5;0.5;3.8;4
27.12.2016;Hokkaidō;-2.5;3.5;0;3.2;4
28.12.2016;Hokkaidō;-6.4;0.5;1.9;2.1;1
29.12.2016;Hokkaidō;-3.6;3;0;4.6;3
30.12.2016;Hokkaidō;-2.8;1;4;2.7;6
31.12.2016;Hokkaidō;-2.6;2;2.3;3.6;3
1.01.2017;Hokkaidō;-2;0;0.8;1.3;0
2.01.2017;Hokkaidō;0.1;0;2.6;1.7;0
3.01.2017;Hokkaidō;-1.2;2;0.6;1.6;6
4.01.2017;Hokkaidō;-2.5;3;0;1.3;8
5.01.2017;Hokkaidō;-4.1;1;1.1;2.2;0
6.01.2017;Hokkaidō;-4.3;1.5;4.8;1.6;3
7.01.2017;Hokkaidō;-1.2;0.5;4.3;2.9;1
8.01.2017;Hokkaidō;-2.7;0.5;5.9;2.4;0
9.01.2017;Hokkaidō;-1.2;5;0;1.7;4
10.01.2017;Hokkaidō;-4.2;0.5;3.1;3.6;0
11.01.2017;Hokkaidō;-8.5;0.5;1.4;3.2;1
12.01.2017;Hokkaidō;-8.6;6;0.3;1.6;7
13.01.2017;Hokkaidō;-8.1;1.5;5.1;1.2;2
14.01.2017;Hokkaidō;-7.7;0;4.6;1.6;0
15.01.2017;Hokkaidō;-5.5;1.5;3.4;1.1;3
16.01.2017;Hokkaidō;-0.1;0;0;4.9;0
17.01.2017;Hokkaidō;-3;0.5;2.8;2;0
18.01.2017;Hokkaidō;-2.4;1;0;1.7;7
19.01.2017;Hokkaidō;-2.6;4.5;0.9;2.2;6
20.01.2017;Hokkaidō;-4;1;2.4;1.6;2
21.01.2017;Hokkaidō;-4.9;0;4.4;2.2;0
22.01.2017;Hokkaidō;-5.6;7;0;1.7;11
23.01.2017;Hokkaidō;-5;4.5;1.4;4.1;8
24.01.2017;Hokkaidō;-9.1;6;4;1.7;8
25.01.2017;Hokkaidō;-5.5;2.5;4;1.7;5
26.01.2017;Hokkaidō;-2.4;0;6.8;2.4;0
27.01.2017;Hokkaidō;0.7;8;0.2;6.7;2
28.01.2017;Hokkaidō;-4.3;5.5;0;3.3;7
29.01.2017;Hokkaidō;-2.7;0;6.6;2;0
30.01.2017;Hokkaidō;-3.2;0;0.3;3.5;1
31.01.2017;Hokkaidō;-5;8.5;5.4;2.5;14
1.02.2017;Hokkaidō;-4.1;3.5;3.2;4;7
2.02.2017;Hokkaidō;-7.7;6;2.2;6.2;8
3.02.2017;Hokkaidō;-4.6;1;3.6;3.8;0
4.02.2017;Hokkaidō;-0.1;0;3.3;4.1;0
5.02.2017;Hokkaidō;-0.4;0;8.7;2.4;0
6.02.2017;Hokkaidō;-0.8;0;0;3;0
7.02.2017;Hokkaidō;-3.1;2;1;5.2;4
8.02.2017;Hokkaidō;-1.2;1.5;0.2;4.7;3
9.02.2017;Hokkaidō;-0.9;0;5.9;2;0
10.02.2017;Hokkaidō;-1.5;0;2.4;2.3;0
11.02.2017;Hokkaidō;-1.7;0;2.7;3.6;0
12.02.2017;Hokkaidō;1;2;0;5.5;3
13.02.2017;Hokkaidō;1;1;1.7;5;0
14.02.2017;Hokkaidō;-0.2;6;0.1;3.6;7
15.02.2017;Hokkaidō;-0.6;0;2.4;1.7;0
16.02.2017;Hokkaidō;2.5;0;3.9;4.5;0
17.02.2017;Hokkaidō;0.8;5.5;0;4.4;8
18.02.2017;Hokkaidō;-6;1;5.1;4.3;1
19.02.2017;Hokkaidō;-4.9;1;4.9;3.5;2
20.02.2017;Hokkaidō;-4.2;3.5;1.6;2.8;3
21.02.2017;Hokkaidō;-4.6;4.5;1.2;7.2;5
22.02.2017;Hokkaidō;-1.8;0;4.9;2.5;0
23.02.2017;Hokkaidō;1;1.5;1.3;4.9;3
24.02.2017;Hokkaidō;-1.7;4.5;4.7;6;6
25.02.2017;Hokkaidō;-1.8;6;5.2;2.4;13
26.02.2017;Hokkaidō;-5.1;7;1.5;3.3;15
27.02.2017;Hokkaidō;-5.2;0;8.3;1.6;0
28.02.2017;Hokkaidō;-1;0;7;2.6;0
1.03.2017;Hokkaidō;3.1;0.5;4.8;4.1;0
2.03.2017;Hokkaidō;4.5;0;6.3;3.9;0
3.03.2017;Hokkaidō;0.1;4;0.8;6.5;3
4.03.2017;Hokkaidō;-2.6;0;5.7;3.3;0
5.03.2017;Hokkaidō;-1.6;0;7.5;3.1;0
6.03.2017;Hokkaidō;-1.5;0;9.1;2;1
7.03.2017;Hokkaidō;-1;2.5;5.3;2.5;7
8.03.2017;Hokkaidō;-1.4;0.5;5.1;2.1;0
9.03.2017;Hokkaidō;-0.1;0;3.9;1.6;1
10.03.2017;Hokkaidō;-0.3;3.5;0.9;2.7;6
11.03.2017;Hokkaidō;0.5;9;8.1;1.9;12
12.03.2017;Hokkaidō;0.1;0;10.9;1.8;0
13.03.2017;Hokkaidō;0.8;0;10.1;2.1;0
14.03.2017;Hokkaidō;1.2;0;3.1;3.3;0
15.03.2017;Hokkaidō;0.6;0;8.4;4.3;0
16.03.2017;Hokkaidō;2.1;0;2.1;6.4;1
17.03.2017;Hokkaidō;2.6;2;5.7;4.7;1
18.03.2017;Hokkaidō;2.8;0;8.7;4.7;0
19.03.2017;Hokkaidō;3.5;0;8.1;5.8;0
20.03.2017;Hokkaidō;4.5;0;10.9;3.2;0
21.03.2017;Hokkaidō;3.8;0;0;4.2;0
22.03.2017;Hokkaidō;2.7;0.5;1.8;3.8;1
23.03.2017;Hokkaidō;0.1;19;2.2;4.9;21
24.03.2017;Hokkaidō;0.3;17;3.4;4.4;15
25.03.2017;Hokkaidō;2.1;1.5;6.2;4;1
26.03.2017;Hokkaidō;2.9;0;10;1.4;0
27.03.2017;Hokkaidō;3.4;0;11.4;1.8;0
28.03.2017;Hokkaidō;2.6;0.5;4.4;2;0
29.03.2017;Hokkaidō;4.8;0.5;7.8;3.4;0
30.03.2017;Hokkaidō;2.1;14;0.2;2.2;3
31.03.2017;Hokkaidō;2.2;0.5;11.2;4.6;0
1.04.2017;Hokkaidō;2.3;0;7.3;1.6;0
2.04.2017;Hokkaidō;3.7;0;7.5;2.6;0
3.04.2017;Hokkaidō;6.2;0;11.6;2;0
4.04.2017;Hokkaidō;6.5;0;6.7;1.3;0
5.04.2017;Hokkaidō;8.8;0;11.6;3.7;0
6.04.2017;Hokkaidō;11.4;1.5;4.5;3.9;0
7.04.2017;Hokkaidō;8.1;0;6.1;4.8;0
8.04.2017;Hokkaidō;5.5;0;0;7.7;0
9.04.2017;Hokkaidō;6.5;0;7;5.6;0
10.04.2017;Hokkaidō;6.6;0;12.2;5;0
11.04.2017;Hokkaidō;6.9;1;6.8;7.4;0
12.04.2017;Hokkaidō;3.4;4;2.1;6.3;0
13.04.2017;Hokkaidō;1.7;3.5;2.1;5.5;4
14.04.2017;Hokkaidō;11;0;11.5;4.1;0
15.04.2017;Hokkaidō;14.5;0;9.3;4.8;0
16.04.2017;Hokkaidō;12.5;0;8.5;5.7;0
17.04.2017;Hokkaidō;9.1;0;10.9;2.8;0
18.04.2017;Hokkaidō;7.3;28.5;0;6.1;0
19.04.2017;Hokkaidō;6;6.5;0.9;4.3;0
20.04.2017;Hokkaidō;4.3;1;2.1;6.5;0
21.04.2017;Hokkaidō;6.8;0;9.5;2.1;0
22.04.2017;Hokkaidō;4.5;10;0;3.7;0
23.04.2017;Hokkaidō;5.7;0.5;7.7;3.6;0
24.04.2017;Hokkaidō;9.3;0;12.1;2.8;0
25.04.2017;Hokkaidō;11.6;6.5;6.4;5.1;0
26.04.2017;Hokkaidō;10.7;0.5;5;2.6;0
27.04.2017;Hokkaidō;9.2;0.5;4.5;3;0
28.04.2017;Hokkaidō;9.8;0;6.1;2.7;0
29.04.2017;Hokkaidō;11.4;0;10.3;3;0
30.04.2017;Hokkaidō;10.8;1.5;2.9;6.4;0
1.05.2017;Hokkaidō;9.2;0.5;4.2;4.8;0
2.05.2017;Hokkaidō;9.5;0;9;4.3;0
3.05.2017;Hokkaidō;15.2;0;11.4;1.8;0
4.05.2017;Hokkaidō;18.1;0;13.4;2.4;0
5.05.2017;Hokkaidō;17.7;0;7.8;2.3;0
6.05.2017;Hokkaidō;14.5;0.5;3.8;4.4;0
7.05.2017;Hokkaidō;13;0;8.7;5.1;0
8.05.2017;Hokkaidō;9.7;1;5.5;4.4;0
9.05.2017;Hokkaidō;12.5;0;13.3;2.3;0
10.05.2017;Hokkaidō;13.1;0;5.2;6;0
11.05.2017;Hokkaidō;13.1;7;0;3.1;0
12.05.2017;Hokkaidō;14.2;0.5;11;3.6;0
13.05.2017;Hokkaidō;11.5;0;6;6.5;0
14.05.2017;Hokkaidō;9.8;0;0.5;8.2;0
15.05.2017;Hokkaidō;10.2;0;3.6;8.1;0
16.05.2017;Hokkaidō;11.1;3.5;0.6;3.8;0
17.05.2017;Hokkaidō;14.2;0;12.8;1.9;0
18.05.2017;Hokkaidō;18;0;13.5;2.2;0
19.05.2017;Hokkaidō;19.8;0;13.6;3.5;0
20.05.2017;Hokkaidō;17.2;0;12.6;3.2;0
21.05.2017;Hokkaidō;16.4;0;7.4;2.4;0
22.05.2017;Hokkaidō;14.6;0;0.1;2.4;0
23.05.2017;Hokkaidō;14.6;0;0;5.4;0
24.05.2017;Hokkaidō;13.4;0;0;1.6;0
25.05.2017;Hokkaidō;14.6;0;6.7;2.3;0
26.05.2017;Hokkaidō;17.1;0;9.2;2;0
27.05.2017;Hokkaidō;14.8;34.5;0.1;2.1;0
28.05.2017;Hokkaidō;13;10;1;1.9;0
29.05.2017;Hokkaidō;17.9;0;10.9;1.9;0
30.05.2017;Hokkaidō;20;0;11.1;2.2;0
31.05.2017;Hokkaidō;17.6;0;9.4;2.5;0
1.06.2017;Hokkaidō;16.5;31.5;0;2.1;0
1.01.2016;Miyagi-ken;2.4;0;3.7;2.8;0
2.01.2016;Miyagi-ken;6.2;0;0.8;3;0
3.01.2016;Miyagi-ken;8.6;0;2.8;1.8;0
4.01.2016;Miyagi-ken;7.5;0;2.5;2.8;0
5.01.2016;Miyagi-ken;4.6;0;3.7;3.4;0
6.01.2016;Miyagi-ken;3.8;0;2.8;2;0
7.01.2016;Miyagi-ken;3.7;0;4.6;3.4;0
8.01.2016;Miyagi-ken;3.7;0;4.9;2;0
9.01.2016;Miyagi-ken;2.7;0;5.9;2.7;0
10.01.2016;Miyagi-ken;3.6;0;4.7;2.8;0
11.01.2016;Miyagi-ken;0.9;0;3;2.3;0
12.01.2016;Miyagi-ken;0.5;0;3.2;2.2;0
13.01.2016;Miyagi-ken;2.5;0;6.8;2.4;0
14.01.2016;Miyagi-ken;2;0;5.3;3.4;0
15.01.2016;Miyagi-ken;0.6;0;3.8;2.2;0
16.01.2016;Miyagi-ken;-0.2;0.5;3.6;2.7;1
17.01.2016;Miyagi-ken;1.3;0;5.2;2.7;0
18.01.2016;Miyagi-ken;1.4;53.5;0;6.2;17
19.01.2016;Miyagi-ken;2.3;0.5;1.6;3.5;0
20.01.2016;Miyagi-ken;2;0;8.1;4.3;0
21.01.2016;Miyagi-ken;1.9;0;3.9;2.8;1
22.01.2016;Miyagi-ken;1.2;0;8;4;0
23.01.2016;Miyagi-ken;1;0.5;0.6;2.1;2
24.01.2016;Miyagi-ken;-0.7;3.5;5.1;4.1;7
25.01.2016;Miyagi-ken;-0.9;1.5;4.9;2.3;4
26.01.2016;Miyagi-ken;2.4;0;8.2;1.8;0
27.01.2016;Miyagi-ken;4.4;0;6.3;2.7;0
28.01.2016;Miyagi-ken;4;0;3.9;2.7;0
29.01.2016;Miyagi-ken;0.5;2.5;0;2.6;4
30.01.2016;Miyagi-ken;-0.4;5;1.1;3;7
31.01.2016;Miyagi-ken;1.5;0;7.6;2.7;0
1.02.2016;Miyagi-ken;0.6;0;4.1;2.8;0
2.02.2016;Miyagi-ken;0.8;0;4.1;2.6;0
3.02.2016;Miyagi-ken;1.1;0;5.8;2.6;0
4.02.2016;Miyagi-ken;2.4;0;5.3;2.1;0
5.02.2016;Miyagi-ken;3.7;0;7.1;2.5;0
6.02.2016;Miyagi-ken;1.8;0;0.8;3.4;0
7.02.2016;Miyagi-ken;0.2;0;7.5;4.3;0
8.02.2016;Miyagi-ken;1.6;0;10.1;2.8;0
9.02.2016;Miyagi-ken;4;0;5.1;3;0
10.02.2016;Miyagi-ken;1.8;0;6.6;5.8;0
11.02.2016;Miyagi-ken;2.6;0;6.7;3.2;0
12.02.2016;Miyagi-ken;3.7;0;9.7;2;0
13.02.2016;Miyagi-ken;8;0;2.9;1.9;0
14.02.2016;Miyagi-ken;11.8;0.5;1;3.8;0
15.02.2016;Miyagi-ken;3.1;0;4.4;5.6;0
16.02.2016;Miyagi-ken;1.8;0;4.9;3;0
17.02.2016;Miyagi-ken;1.6;0;5.1;3.3;0
18.02.2016;Miyagi-ken;4.1;0;10.2;3.2;0
19.02.2016;Miyagi-ken;7;0;9.6;3.8;0
20.02.2016;Miyagi-ken;6.5;17;0;2.8;0
